PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;108;82;28079108_82_98;2023;01;09;156;V;184;V;206;V;248;V;251;V;265;V;269;V;218;V;168;V;272;V;263;V;274;V;285;V;194;V;246;V;257;V;262;V;284;V;255;V;206;V;247;V;135;V;4;V;6;V
28;079;108;82;28079108_82_98;2023;01;10;107;V;15;V;256;V;251;V;252;V;237;V;21;V;107;V;38;V;9;V;45;V;26;V;9;V;120;V;216;V;152;V;180;V;197;V;236;V;196;V;202;V;230;V;163;V;212;V
28;079;108;82;28079108_82_98;2023;01;11;195;V;212;V;204;V;220;V;231;V;264;V;248;V;264;V;246;V;247;V;279;V;63;V;180;V;113;V;21;V;40;V;35;V;41;V;67;V;54;V;245;V;46;V;21;V;1;V
28;079;108;82;28079108_82_98;2023;01;12;41;V;22;V;110;V;176;V;47;V;101;V;30;V;276;V;261;V;232;V;234;V;218;V;233;V;206;V;181;V;236;V;214;V;213;V;221;V;232;V;220;V;202;V;201;V;276;V
28;079;108;82;28079108_82_98;2023;01;13;257;V;43;V;19;V;93;V;33;V;51;V;49;V;29;V;20;V;3;V;41;V;2;V;43;V;26;V;206;V;239;V;212;V;256;V;245;V;231;V;232;V;257;V;29;V;130;V
28;079;108;82;28079108_82_98;2023;01;14;244;V;120;V;224;V;247;V;87;V;7;V;258;V;261;V;236;V;258;V;234;V;214;V;207;V;180;V;220;V;184;V;170;V;207;V;217;V;211;V;224;V;242;V;235;V;230;V
28;079;108;82;28079108_82_98;2023;01;15;249;V;219;V;152;V;235;V;204;V;256;V;234;V;260;V;253;V;223;V;218;V;192;V;219;V;240;V;252;V;249;V;251;V;270;V;252;V;276;V;226;V;200;V;248;V;228;V
28;079;108;82;28079108_82_98;2023;01;16;230;V;216;V;235;V;219;V;175;V;195;V;210;V;213;V;198;V;204;V;203;V;191;V;211;V;230;V;204;V;207;V;189;V;216;V;204;V;221;V;227;V;209;V;191;V;226;V
28;079;108;82;28079108_82_98;2023;01;17;214;V;206;V;197;V;207;V;204;V;197;V;238;V;238;V;250;V;236;V;269;V;271;V;250;V;249;V;254;V;265;V;273;V;262;V;281;V;254;V;244;V;270;V;256;V;256;V
28;079;108;82;28079108_82_98;2023;01;18;260;V;253;V;260;V;239;V;249;V;261;V;257;V;244;V;268;V;267;V;267;V;258;V;22;V;36;V;271;V;258;V;252;V;269;V;239;V;252;V;247;V;272;V;246;V;270;V
28;079;108;82;28079108_82_98;2023;01;19;244;V;100;V;241;V;218;V;275;V;241;V;197;V;219;V;260;V;249;V;248;V;250;V;226;V;248;V;223;V;222;V;204;V;195;V;185;V;218;V;154;V;210;V;198;V;238;V
28;079;108;82;28079108_82_98;2023;01;20;243;V;206;V;161;V;169;V;50;V;266;V;210;V;227;V;270;V;103;V;108;V;69;V;3;V;58;V;250;V;299;V;6;V;259;V;232;V;265;V;66;V;114;V;173;V;79;V
28;079;108;82;28079108_82_98;2023;01;21;79;V;66;V;231;V;82;V;21;V;113;V;238;V;132;V;236;V;242;V;18;V;116;V;77;V;49;V;95;V;91;V;60;V;49;V;54;V;66;V;39;V;61;V;53;V;59;V
28;079;108;82;28079108_82_98;2023;01;22;59;V;56;V;27;V;51;V;5;V;61;V;88;V;43;V;32;V;7;V;52;V;47;V;40;V;24;V;0;V;5;V;23;V;29;V;22;V;45;V;232;V;135;V;56;V;101;V
28;079;108;82;28079108_82_98;2023;01;23;251;V;81;V;239;V;105;V;249;V;250;V;244;V;228;V;215;V;255;V;238;V;257;V;193;V;123;V;50;V;26;V;14;V;46;V;44;V;4;V;40;V;49;V;47;V;49;V
28;079;108;82;28079108_82_98;2023;01;24;80;V;89;V;218;V;12;V;27;V;29;V;11;V;19;V;18;V;118;V;50;V;118;V;83;V;57;V;71;V;53;V;65;V;88;V;99;V;52;V;65;V;23;V;44;V;52;V
28;079;108;82;28079108_82_98;2023;01;25;63;V;43;V;62;V;29;V;26;V;62;V;64;V;76;V;79;V;64;V;79;V;114;V;66;V;46;V;38;V;102;V;76;V;81;V;236;V;232;V;234;V;239;V;83;V;64;V
28;079;108;82;28079108_82_98;2023;01;26;59;V;77;V;39;V;20;V;125;V;50;V;228;V;251;V;208;V;27;V;203;V;82;V;46;V;28;V;27;V;11;V;71;V;30;V;56;V;62;V;43;V;1;V;3;V;94;V
28;079;108;82;28079108_82_98;2023;01;27;246;V;72;V;85;V;41;V;248;V;35;V;118;V;83;V;0;V;31;V;43;V;47;V;8;V;43;V;56;V;21;V;33;V;30;V;74;V;43;V;35;V;33;V;68;V;43;V
28;079;108;82;28079108_82_98;2023;01;28;45;V;46;V;71;V;68;V;76;V;261;V;221;V;76;V;246;V;203;V;106;V;193;V;41;V;33;V;32;V;30;V;23;V;27;V;39;V;59;V;75;V;13;V;35;V;48;V
28;079;108;82;28079108_82_98;2023;01;29;59;V;115;V;79;V;119;V;79;V;89;V;257;V;253;V;74;V;212;V;96;V;66;V;65;V;72;V;48;V;58;V;57;V;83;V;72;V;93;V;73;V;59;V;65;V;6;V
28;079;108;82;28079108_82_98;2023;01;30;21;V;87;V;63;V;63;V;69;V;88;V;97;V;83;V;54;V;72;V;111;V;41;V;222;V;223;V;218;V;217;V;143;V;238;V;223;V;258;V;247;V;254;V;245;V;43;V
28;079;108;82;28079108_82_98;2023;01;31;81;V;112;V;251;V;249;V;256;V;79;V;98;V;260;V;263;V;258;V;238;V;12;V;32;V;211;V;195;V;208;V;227;V;222;V;230;V;250;V;238;V;109;V;62;V;85;V
28;079;108;83;28079108_83_98;2023;01;01;8.2;V;7.4;V;7.4;V;7.6;V;7.9;V;7.7;V;7.9;V;7.8;V;6.9;V;8;V;8.4;V;9.6;V;11.6;V;12.8;V;14.8;V;14;V;14.1;V;14;V;12.3;V;10.6;V;11;V;7.9;V;6.8;V;7.6;V
28;079;108;83;28079108_83_98;2023;01;02;7.6;V;8.9;V;8.5;V;8.7;V;8.1;V;7.4;V;7.2;V;7.2;V;7.1;V;7.8;V;8.9;V;11.6;V;9.4;V;9.8;V;10.2;V;12.5;V;10.4;V;10.6;V;9.1;V;9.1;V;8.6;V;7.9;V;7.5;V;7;V
28;079;108;83;28079108_83_98;2023;01;03;7.5;V;7.2;V;5.4;V;3.4;V;2.6;V;2;V;2;V;1.3;V;1.1;V;1.6;V;6.3;V;9.2;V;10;V;11.3;V;12;V;11.3;V;12.5;V;11.6;V;8.2;V;7.1;V;5.9;V;4.2;V;4.1;V;4.5;V
28;079;108;83;28079108_83_98;2023;01;04;6.6;V;1.8;V;4.9;V;4.8;V;0.2;V;1.7;V;0.2;V;-0.8;V;0.2;V;0.1;V;4.3;V;9.1;V;11.3;V;11.7;V;12.3;V;12.5;V;12.3;V;11.9;V;9.1;V;7.8;V;5.4;V;3.9;V;3.4;V;2.7;V
28;079;108;83;28079108_83_98;2023;01;05;1.7;V;0.9;V;0.9;V;3.6;V;-0.1;V;0.7;V;-0.6;V;-1.1;V;-0.5;V;1.5;V;6.4;V;9.2;V;10.3;V;11.8;V;12;V;12.4;V;12.2;V;11.6;V;8.8;V;7;V;5.5;V;4.7;V;4.7;V;1.9;V
28;079;108;83;28079108_83_98;2023;01;06;1.1;V;0.5;V;0.2;V;1.6;V;-0.5;V;-1.1;V;-0.5;V;-2;V;-1.5;V;-1.7;V;1.3;V;5.1;V;7;V;9.1;V;10.2;V;11.3;V;10.9;V;9.5;V;7.1;V;5.8;V;4.7;V;4.2;V;3.1;V;1.9;V
28;079;108;83;28079108_83_98;2023;01;07;0.4;V;-0.5;V;-1.2;V;-0.5;V;0;V;0.3;V;1.1;V;0.9;V;1.3;V;2.3;V;2.5;V;2.9;V;3.1;V;3.8;V;3.4;V;3.6;V;3.5;V;3.3;V;3.3;V;3.3;V;3.8;V;4.8;V;4;V;4.1;V
28;079;108;83;28079108_83_98;2023;01;08;3.7;V;3.9;V;3.8;V;5.1;V;6.3;V;6.6;V;6.9;V;6.9;V;6.8;V;7.2;V;7.9;V;8.5;V;9.3;V;10.1;V;10.4;V;10;V;9.9;V;10;V;9.7;V;9.3;V;9.1;V;8.9;V;8.9;V;9.1;V
28;079;108;83;28079108_83_98;2023;01;09;9.7;V;9.2;V;8.9;V;8.3;V;8;V;8.1;V;8.1;V;7.9;V;8.3;V;8.6;V;8.6;V;9.4;V;9.5;V;10.2;V;10.5;V;10.6;V;10.9;V;9.6;V;8;V;7;V;6.2;V;7.2;V;6.9;V;7.8;V
28;079;108;83;28079108_83_98;2023;01;10;6.1;V;2.9;V;2.7;V;1.2;V;0.8;V;0.4;V;2.1;V;3.1;V;2.3;V;3.2;V;5.8;V;7.1;V;8.7;V;10.3;V;11.1;V;11.8;V;11.1;V;9.6;V;8.4;V;7.3;V;5.4;V;4.8;V;5.1;V;4.5;V
28;079;108;83;28079108_83_98;2023;01;11;4.6;V;4.2;V;4.2;V;3.9;V;3.7;V;3.7;V;3.6;V;3.7;V;4;V;4;V;4.3;V;5.7;V;6.4;V;7.5;V;7.4;V;8;V;8.2;V;8;V;7.4;V;7.3;V;5.2;V;4.2;V;3.6;V;3.5;V
28;079;108;83;28079108_83_98;2023;01;12;2.8;V;0.4;V;1;V;0.6;V;1.5;V;1.5;V;-0.4;V;2;V;-0.6;V;-0;V;3.6;V;5.4;V;7.4;V;9.1;V;10;V;9.9;V;10.4;V;8.6;V;7.1;V;6.1;V;5.5;V;4.8;V;4.1;V;2.8;V
28;079;108;83;28079108_83_98;2023;01;13;2.6;V;2.7;V;2.9;V;3.7;V;3.3;V;3.1;V;2.9;V;4;V;3.2;V;3.6;V;5;V;6.3;V;8.6;V;9.5;V;10.1;V;11;V;11.1;V;10.2;V;8;V;6.9;V;6.2;V;4;V;5.3;V;4;V
28;079;108;83;28079108_83_98;2023;01;14;2.9;V;2.6;V;1.5;V;-0.1;V;2.7;V;1.2;V;-0.8;V;-0.6;V;-0.6;V;-0.5;V;2.7;V;5.2;V;7.4;V;9.8;V;10.4;V;11.3;V;10.9;V;8.8;V;7.7;V;6.6;V;5.1;V;4.6;V;3.8;V;3.2;V
28;079;108;83;28079108_83_98;2023;01;15;2.9;V;1.8;V;2.4;V;1.9;V;1.4;V;1.3;V;1.4;V;1.5;V;2;V;2.4;V;3.2;V;3.9;V;5;V;8.7;V;9.8;V;9;V;8.6;V;7.1;V;5.2;V;4.3;V;4.1;V;3.9;V;2.6;V;2.5;V
28;079;108;83;28079108_83_98;2023;01;16;2.5;V;2.4;V;2.9;V;2.8;V;1;V;1;V;1.7;V;1.8;V;1.9;V;2.1;V;2.7;V;3.6;V;4.9;V;5.5;V;5.8;V;6.4;V;6.9;V;7.2;V;7.1;V;7.1;V;6.7;V;6.8;V;6.8;V;6.5;V
28;079;108;83;28079108_83_98;2023;01;17;5.9;V;5.8;V;5.9;V;6.1;V;5.8;V;6;V;6.2;V;6.4;V;6.4;V;6.7;V;7;V;7.3;V;7.5;V;7.2;V;7.4;V;6.7;V;7.3;V;5.3;V;4.8;V;3.7;V;2.7;V;1.7;V;1.5;V;1.6;V
28;079;108;83;28079108_83_98;2023;01;18;1.1;V;0.2;V;0.7;V;0.8;V;0.5;V;0.1;V;0.6;V;0.8;V;0.6;V;0.7;V;2.6;V;3.6;V;4.7;V;5;V;4.3;V;3.8;V;3.4;V;2.8;V;0.3;V;0.9;V;1.6;V;1.3;V;1.1;V;0.5;V
28;079;108;83;28079108_83_98;2023;01;19;0.6;V;0.5;V;0.7;V;0.2;V;0.5;V;0.1;V;0.5;V;0.2;V;-0.6;V;0.1;V;2;V;3.4;V;4.7;V;4.9;V;5.2;V;5.1;V;5;V;4.6;V;4.1;V;3.8;V;3.8;V;4.7;V;5.2;V;6.3;V
28;079;108;83;28079108_83_98;2023;01;20;6.7;V;7.3;V;5.7;V;6.6;V;7.9;V;7;V;7.4;V;7;V;6.4;V;7.5;V;11.5;V;12.8;V;11.8;V;12.1;V;11.6;V;12.7;V;12.3;V;10.5;V;8.3;V;7.2;V;8;V;8.3;V;7;V;7.9;V
28;079;108;83;28079108_83_98;2023;01;21;7.9;V;7.3;V;4.8;V;4.3;V;5.7;V;6.2;V;2.7;V;2;V;1.4;V;0.5;V;4.7;V;8.1;V;6.9;V;8.5;V;9.3;V;10;V;9.7;V;7.8;V;5.4;V;3.8;V;2.8;V;2.7;V;2.7;V;2;V
28;079;108;83;28079108_83_98;2023;01;22;1.5;V;1.5;V;1.3;V;1.8;V;0.8;V;1;V;0;V;-0.1;V;0.7;V;0.8;V;3.6;V;5.5;V;6.4;V;7.8;V;7.6;V;7.2;V;6.8;V;6.1;V;4.3;V;4.2;V;1.6;V;1.9;V;2.8;V;-0;V
28;079;108;83;28079108_83_98;2023;01;23;-1.1;V;0.2;V;-2.7;V;-2.9;V;-3.1;V;-3.4;V;-4.2;V;-3.2;V;-2.6;V;-0.9;V;1.2;V;3.2;V;5.9;V;7.5;V;8.3;V;7.8;V;7;V;5.5;V;3.5;V;2.5;V;2.1;V;1.8;V;2;V;2;V
28;079;108;83;28079108_83_98;2023;01;24;1.5;V;1.2;V;-1.1;V;-0.9;V;-0.1;V;0.3;V;-2.3;V;-0.9;V;-0.5;V;-1;V;1.5;V;1.9;V;2.8;V;4.1;V;4.2;V;3.9;V;5;V;4.7;V;3.9;V;3;V;2.9;V;1.7;V;1.2;V;0.5;V
28;079;108;83;28079108_83_98;2023;01;25;-0.3;V;-0.7;V;-1;V;-0.2;V;-0.9;V;-0.8;V;-0.5;V;-0.6;V;-0.2;V;0.5;V;2.4;V;4.2;V;5.8;V;7.2;V;8.4;V;9.5;V;10.7;V;10.1;V;6.7;V;4.4;V;3;V;2.2;V;2.4;V;1.7;V
28;079;108;83;28079108_83_98;2023;01;26;1.9;V;2.4;V;0.7;V;0.2;V;-0.5;V;1.4;V;-1;V;-1.8;V;-0.7;V;0.6;V;2.8;V;6.5;V;6.9;V;7.6;V;8.6;V;9.2;V;8.8;V;7.6;V;6;V;4.5;V;3.8;V;1.7;V;3.2;V;1.7;V
28;079;108;83;28079108_83_98;2023;01;27;2.5;V;-0.3;V;-0.2;V;0.5;V;-1.8;V;-1.8;V;-2.5;V;-2;V;-1.7;V;-0.7;V;5.3;V;5.8;V;6.4;V;6.5;V;6.3;V;5.4;V;4.8;V;4.9;V;3.3;V;2.2;V;1.7;V;1.3;V;1.1;V;0.9;V
28;079;108;83;28079108_83_98;2023;01;28;1;V;0.5;V;0.1;V;-0.5;V;-0.5;V;-1;V;-2.6;V;-2.7;V;-3.7;V;-2.5;V;2.2;V;3.9;V;5.9;V;6.8;V;7.9;V;8.5;V;8.9;V;7.9;V;5.4;V;4.2;V;3.6;V;2.2;V;1.6;V;1.3;V
