PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;79;4;1;2021;5;1;11;V;11;V;11;V;12;V;11;V;11;V;11;V;11;V;11;V;10;V;11;V;12;V;12;V;10;V;10;V;9;V;10;V;10;V;10;V;10;V;10;V;10;V;10;V;11;V
28;79;4;1;2021;5;2;11;V;11;V;12;V;12;V;12;V;12;V;12;V;12;V;11;V;12;V;11;V;11;V;10;V;11;V;10;V;10;V;9;V;10;V;10;V;9;V;9;V;10;V;10;V;11;V
28;79;4;1;2021;5;3;11;V;11;V;12;V;11;V;12;V;13;V;11;V;11;V;12;V;12;V;11;V;12;V;10;V;10;V;10;V;10;V;10;V;9;V;9;V;9;V;8;V;10;V;11;V;11;V
28;79;4;1;2021;5;4;11;V;11;V;11;V;13;V;11;V;11;V;11;V;12;V;13;V;14;V;12;V;12;V;12;V;11;V;9;V;9;V;9;V;8;V;8;V;7;V;7;V;8;V;9;V;10;V
28;79;4;1;2021;5;5;10;V;10;V;11;V;11;V;12;V;12;V;13;V;15;V;17;V;15;V;13;V;11;V;10;V;10;V;9;V;8;V;8;V;8;V;7;V;6;V;7;V;8;V;9;V;10;V
28;79;4;1;2021;5;6;11;V;11;V;11;V;13;V;12;V;13;V;13;V;14;V;17;V;17;V;14;V;11;V;10;V;10;V;9;V;8;V;8;V;8;V;7;V;6;V;7;V;8;V;9;V;10;V
28;79;4;1;2021;5;7;10;V;10;V;11;V;10;V;10;V;10;V;11;V;12;V;16;V;13;V;10;V;10;V;10;V;9;V;8;V;8;V;8;V;7;V;6;V;6;V;7;V;8;V;8;V;9;V
28;79;4;1;2021;5;8;10;V;10;V;10;V;11;V;11;V;11;V;11;V;11;V;14;V;12;V;11;V;10;V;9;V;9;V;8;V;8;V;8;V;8;V;8;V;8;V;8;V;8;V;9;V;9;V
28;79;4;1;2021;5;9;9;V;10;V;10;V;10;V;10;V;10;V;10;V;10;V;10;V;10;V;10;V;10;V;10;V;10;V;10;V;11;V;11;V;11;V;11;V;11;V;11;V;11;V;12;V;11;V
28;79;4;1;2021;5;10;11;V;12;V;13;V;13;V;11;V;12;V;12;V;12;V;12;V;12;V;11;V;11;V;11;V;11;V;11;V;10;V;10;V;10;V;10;V;10;V;11;V;11;V;11;V;12;V
28;79;4;1;2021;5;11;11;V;11;V;11;V;10;V;10;V;10;V;9;V;10;V;10;V;11;V;11;V;12;V;13;V;12;V;11;V;10;V;10;V;9;V;9;V;8;V;11;V;9;V;10;V;12;V
28;79;4;1;2021;5;12;12;V;12;V;12;V;11;V;12;V;12;V;11;V;12;V;13;V;13;V;11;V;11;V;11;V;11;V;10;V;10;V;10;V;10;V;9;V;9;V;9;V;10;V;10;V;11;V
28;79;4;1;2021;5;13;11;V;11;V;11;V;11;V;11;V;11;V;12;V;13;V;13;V;13;V;11;V;12;V;11;V;10;V;10;V;10;V;10;V;10;V;10;V;10;V;10;V;10;V;11;V;11;V
28;79;4;1;2021;5;14;11;V;12;V;11;V;12;V;11;V;12;V;11;V;12;V;12;V;11;V;12;V;11;V;10;V;10;V;9;V;9;V;8;V;8;V;7;V;6;V;7;V;9;V;10;V;10;V
28;79;4;1;2021;5;15;10;V;10;V;11;V;11;V;11;V;12;V;11;V;11;V;11;V;11;V;10;V;10;V;10;V;9;V;9;V;8;V;7;V;7;V;7;V;7;V;9;V;9;V;10;V;10;V
28;79;4;1;2021;5;16;10;V;10;V;10;V;10;V;10;V;11;V;10;V;10;V;11;V;10;V;10;V;10;V;10;V;9;V;8;V;8;V;7;V;7;V;7;V;6;V;7;V;9;V;9;V;10;V
28;79;4;1;2021;5;17;10;V;10;V;11;V;11;V;11;V;11;V;11;V;11;V;11;V;11;V;11;V;10;V;10;V;9;V;9;V;8;V;8;V;7;V;6;V;6;V;6;V;8;V;9;V;10;V
28;79;4;1;2021;5;18;10;V;10;V;10;V;10;V;11;V;10;V;11;V;12;V;13;V;12;V;11;V;10;V;9;V;9;V;8;V;7;V;7;V;6;V;6;V;6;V;6;V;8;V;9;V;10;V
28;79;4;1;2021;5;19;10;V;10;V;11;V;11;V;10;V;11;V;11;V;11;V;11;V;11;V;10;V;10;V;9;V;9;V;9;V;8;V;8;V;7;V;7;V;7;V;7;V;7;V;9;V;9;V
28;79;4;1;2021;5;20;10;V;10;V;10;V;10;V;10;V;11;V;11;V;13;N;15;N;12;V;10;V;10;V;9;V;9;V;9;V;8;V;7;V;7;V;6;V;6;V;7;V;8;V;8;V;9;V
28;79;4;1;2021;5;21;10;V;10;V;10;V;10;V;11;V;10;V;11;V;13;N;14;N;11;V;10;V;9;V;9;V;8;V;7;V;7;V;7;V;6;V;6;V;6;V;8;V;8;V;9;V;9;V
28;79;4;1;2021;5;22;9;V;9;V;10;V;11;V;10;V;11;V;11;V;11;V;11;V;11;V;11;V;11;V;9;V;9;V;9;V;9;V;9;V;8;V;8;V;9;V;10;V;10;V;10;V;10;V
28;79;4;1;2021;5;23;10;V;10;V;11;V;11;V;11;V;11;V;11;V;11;V;11;V;11;V;11;V;11;V;11;V;10;V;10;V;9;V;9;V;9;V;9;V;8;V;9;V;10;V;10;V;10;V
28;79;4;1;2021;5;24;11;V;10;V;12;V;11;V;12;V;13;V;12;V;13;V;14;V;12;V;11;V;11;V;11;V;11;V;10;V;10;V;11;V;12;V;9;V;8;V;8;V;9;V;9;V;10;V
