PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;79;4;1;2021;8;31;10;V;10;V;10;V;10;V;10;V;10;V;11;V;12;V;13;V;12;V;10;V;10;V;10;V;8;V;7;V;7;V;7;V;7;V;7;V;7;V;7;V;7;V;9;V;9;V
28;79;4;6;2021;8;1;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;79;4;6;2021;8;2;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;N;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V
28;79;4;6;2021;8;3;0.3;V;0.4;V;0.3;V;0.2;V;0.1;V;0.2;V;0.2;V;0.3;V;0.4;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;79;4;6;2021;8;4;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;79;4;6;2021;8;5;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.7;N;0.4;N;0.4;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;N;0;N;0;N;0;N;0;N;0;N
28;79;4;6;2021;8;6;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0.9;N;0.6;N;0.2;N;0.3;N;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;79;4;6;2021;8;7;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;79;4;6;2021;8;8;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V
28;79;4;6;2021;8;9;0.3;V;0.2;V;0.1;N;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;N;0.2;V;0.2;N;0.3;V;0.2;V;0.2;V;0.2;V;0.3;N;0.3;N;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V
28;79;4;6;2021;8;10;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.7;N;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.5;V
28;79;4;6;2021;8;11;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.6;V;0.8;V;0.3;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;79;4;6;2021;8;12;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.3;V
28;79;4;6;2021;8;13;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.4;V;0.4;V;0.4;V;0.9;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N
28;79;4;6;2021;8;16;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0.1;N;0.8;N;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;79;4;6;2021;8;17;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;79;4;6;2021;8;18;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V
28;79;4;6;2021;8;19;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;N;0.5;N;0.3;N;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V
28;79;4;6;2021;8;20;0.4;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V
28;79;4;6;2021;8;21;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;N;0.7;N;0.3;N;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.3;V
28;79;4;6;2021;8;22;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V;0.4;V
28;79;4;6;2021;8;23;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;79;4;6;2021;8;24;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;79;4;6;2021;8;25;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V
28;79;4;6;2021;8;26;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.3;V;0.3;V;0.3;V;0.5;V;0.4;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.3;V;0.2;V;0.2;V;0.3;V;0.4;V;0.5;V
28;79;4;6;2021;8;27;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.5;V;0.5;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;79;4;6;2021;8;28;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;N;0.5;N;0.5;N;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;79;4;6;2021;8;29;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;79;4;6;2021;8;30;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V
28;79;4;6;2021;8;31;0.2;V;0.3;V;0.3;V;0.3;V;0.2;V;0.3;V;0.3;V;0.3;V;0.5;V;0.4;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;79;4;7;2021;8;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;4;7;2021;8;2;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;7;V;6;V;5;V;6;V;5;V;3;V;1;V;8;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;4;7;2021;8;3;1;V;6;V;2;V;1;V;1;V;1;V;2;V;21;V;35;V;14;V;11;V;10;V;7;V;10;V;1;V;3;V;7;V;3;V;3;V;1;V;1;V;1;V;1;V;1;V
28;79;4;7;2021;8;4;1;V;1;V;1;V;1;V;1;V;1;V;1;V;8;V;15;V;8;V;6;V;7;V;8;V;8;V;2;V;9;V;6;V;6;V;3;V;1;V;1;V;1;V;1;V;4;V
28;79;4;7;2021;8;5;1;V;1;V;1;V;1;V;1;V;1;V;1;V;27;V;64;V;31;V;22;V;6;V;6;V;4;V;1;V;7;V;4;V;9;V;7;N;0;N;0;N;0;N;0;N;0;N
28;79;4;7;2021;8;6;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;2616;N;17;V;7;V;6;V;4;V;4;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;4;7;2021;8;7;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;4;7;2021;8;8;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;12;V
28;79;4;7;2021;8;9;4;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;5;V;5;V;5;N;5;V;6;V;5;V;1;V;3;V;2;V;3;V;2;V;1;V;1;V;1;V;2;V;1;V
28;79;4;7;2021;8;10;1;V;1;V;1;V;1;V;1;V;1;V;1;V;11;V;41;V;5;V;4;V;5;V;4;V;3;V;1;V;2;V;4;V;5;V;2;V;1;V;1;V;1;V;2;V;12;V
28;79;4;7;2021;8;11;8;V;15;V;11;V;2;V;2;V;3;V;8;V;36;V;57;V;63;V;15;V;13;V;4;V;5;V;1;V;2;V;3;V;3;V;3;V;1;V;1;V;1;V;1;V;1;V
28;79;4;7;2021;8;12;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;6;V;8;V;5;V;5;V;5;V;5;V;1;V;3;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V;2;V
28;79;4;7;2021;8;13;2;V;10;V;4;V;4;V;1;V;1;V;1;V;22;N;49;N;67;N;40;N;17;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N
28;79;4;7;2021;8;16;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;1;N;43;N;6;V;9;V;4;V;7;V;1;V;3;V;3;V;2;V;4;V;1;V;1;V;1;V;1;V;1;V
28;79;4;7;2021;8;17;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;5;V;3;V;4;V;4;V;8;V;2;V;5;V;5;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;4;7;2021;8;18;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;4;V;5;V;3;V;5;V;1;V;2;V;2;V;4;V;2;V;1;V;1;V;1;V;1;V;2;V
28;79;4;7;2021;8;19;1;V;1;V;1;V;1;V;1;V;1;V;2;V;32;N;87;N;28;N;5;V;6;V;8;V;3;V;1;V;3;V;4;V;4;V;2;V;1;V;1;V;1;V;1;V;1;V
28;79;4;7;2021;8;20;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;11;V;7;V;8;V;11;V;6;V;3;V;1;V;3;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;4;7;2021;8;21;1;V;1;V;1;V;2;V;1;V;1;V;1;V;5;V;44;N;16;V;8;V;7;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V
28;79;4;7;2021;8;22;13;V;7;V;2;V;1;V;2;V;1;V;1;V;2;V;6;V;6;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;7;V;20;V
28;79;4;7;2021;8;23;5;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;8;V;16;V;13;V;7;V;4;V;3;V;1;V;6;V;4;V;6;V;5;V;1;V;1;V;1;V;1;V;1;V
28;79;4;7;2021;8;24;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;8;V;7;V;9;V;7;V;4;V;4;V;1;V;5;V;2;V;2;V;3;V;2;V;1;V;1;V;1;V;1;V
28;79;4;7;2021;8;25;1;V;1;V;1;V;1;V;1;V;1;V;1;V;9;V;22;V;18;V;9;V;6;V;4;V;2;V;1;V;2;V;2;V;2;V;4;V;1;V;1;V;1;V;1;V;1;V
28;79;4;7;2021;8;26;1;V;1;V;1;V;1;V;1;V;1;V;2;V;25;V;70;V;43;V;9;V;13;V;9;V;4;V;1;V;2;V;3;V;5;V;6;V;2;V;1;V;1;V;1;V;5;V
28;79;4;7;2021;8;27;3;V;1;V;1;V;1;V;1;V;1;V;2;V;12;V;36;V;41;V;10;V;9;V;8;V;6;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;4;7;2021;8;28;1;V;1;V;1;V;1;V;1;V;1;V;1;V;5;V;6;V;13;V;5;V;5;V;4;N;897;N;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;4;7;2021;8;29;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;6;V;4;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;4;7;2021;8;30;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;14;V;21;V;11;V;7;V;5;V;5;V;2;V;3;V;5;V;3;V;4;V;1;V;1;V;1;V;1;V;1;V
28;79;4;7;2021;8;31;1;V;2;V;2;V;4;V;1;V;1;V;2;V;26;V;60;V;41;V;10;V;8;V;6;V;4;V;1;V;3;V;2;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V
28;79;4;8;2021;8;1;13;V;9;V;7;V;8;V;8;V;5;V;5;V;6;V;6;V;5;V;8;V;7;V;6;V;6;V;6;V;5;V;5;V;4;V;5;V;5;V;9;V;11;V;13;V;14;V
28;79;4;8;2021;8;2;10;V;15;V;15;V;12;V;13;V;15;V;9;V;16;V;30;V;25;V;22;V;23;V;24;V;17;V;10;V;21;V;14;V;14;V;11;V;8;V;7;V;20;V;31;V;35;V
28;79;4;8;2021;8;3;36;V;60;V;45;V;14;V;10;V;21;V;25;V;51;V;54;V;40;V;36;V;34;V;31;V;35;V;10;V;14;V;20;V;13;V;15;V;12;V;9;V;9;V;10;V;12;V
28;79;4;8;2021;8;4;14;V;8;V;6;V;5;V;5;V;5;V;7;V;21;V;27;V;19;V;14;V;21;V;21;V;16;V;7;V;19;V;16;V;15;V;14;V;8;V;9;V;13;V;16;V;26;V
28;79;4;8;2021;8;5;23;V;16;V;9;V;8;V;8;V;7;V;23;V;49;V;60;V;55;V;61;V;34;V;20;V;14;V;11;V;21;V;21;V;20;V;17;N;0;N;0;N;0;N;0;N;0;N
28;79;4;8;2021;8;6;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;88;N;36;V;25;V;21;V;19;V;18;V;12;V;13;V;10;V;8;V;8;V;10;V;9;V;7;V;7;V;7;V
28;79;4;8;2021;8;7;8;V;9;V;10;V;6;V;5;V;6;V;7;V;10;V;14;V;9;V;8;V;7;V;7;V;6;V;4;V;4;V;3;V;4;V;4;V;7;V;8;V;12;V;10;V;9;V
28;79;4;8;2021;8;8;12;V;14;V;12;V;9;V;8;V;10;V;21;V;18;V;15;V;9;V;6;V;7;V;6;V;4;V;5;V;4;V;5;V;5;V;5;V;6;V;11;V;15;V;32;V;57;V
28;79;4;8;2021;8;9;41;V;10;V;8;V;6;V;6;V;7;V;11;V;15;V;20;V;18;V;17;N;17;V;18;V;16;V;9;V;15;V;11;V;17;V;13;V;9;V;11;V;22;V;37;V;18;V
28;79;4;8;2021;8;10;12;V;13;V;9;V;7;V;8;V;9;V;11;V;30;V;46;V;26;V;19;V;22;V;21;V;19;V;12;V;13;V;19;V;18;V;14;V;10;V;15;V;28;V;49;V;60;V
28;79;4;8;2021;8;11;69;V;60;V;55;V;33;V;24;V;33;V;41;V;50;V;58;V;53;V;40;V;29;V;26;V;27;V;17;V;16;V;16;V;18;V;18;V;13;V;19;V;13;V;17;V;12;V
28;79;4;8;2021;8;12;11;V;15;V;13;V;13;V;10;V;7;V;8;V;15;V;33;V;30;V;25;V;24;V;24;V;22;V;12;V;16;V;16;V;18;V;13;V;13;V;16;V;29;V;22;V;31;V
28;79;4;8;2021;8;13;45;V;65;V;58;V;48;V;33;V;23;V;20;V;50;N;60;N;67;N;67;N;51;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N
28;79;4;8;2021;8;16;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;278;N;71;N;25;V;27;V;21;V;22;V;11;V;25;V;18;V;18;V;19;V;13;V;17;V;10;V;9;V;8;V
28;79;4;8;2021;8;17;8;V;9;V;7;V;6;V;7;V;6;V;7;V;12;V;15;V;16;V;12;V;16;V;15;V;20;V;13;V;20;V;20;V;16;V;15;V;10;V;14;V;19;V;15;V;10;V
28;79;4;8;2021;8;18;8;V;7;V;5;V;5;V;7;V;10;V;13;V;12;V;17;V;20;V;22;V;23;V;19;V;18;V;10;V;14;V;13;V;18;V;13;V;7;V;17;V;29;V;27;V;24;V
28;79;4;8;2021;8;19;25;V;28;V;10;V;7;V;16;V;15;V;23;V;51;N;63;N;46;N;27;V;29;V;29;V;22;V;11;V;17;V;19;V;17;V;18;V;11;V;15;V;27;V;26;V;22;V
28;79;4;8;2021;8;20;44;V;25;V;11;V;7;V;5;V;8;V;12;V;15;V;28;V;26;V;32;V;34;V;27;V;17;V;9;V;12;V;12;V;7;V;7;V;8;V;11;V;21;V;14;V;24;V
28;79;4;8;2021;8;21;36;V;25;V;40;V;41;V;39;V;34;V;26;V;28;V;41;N;34;V;33;V;29;V;18;V;15;V;6;V;6;V;5;V;6;V;6;V;11;V;22;V;39;V;30;V;33;V
28;79;4;8;2021;8;22;60;V;54;V;41;V;34;V;34;V;24;V;13;V;22;V;30;V;28;V;17;V;11;V;12;V;8;V;7;V;6;V;5;V;5;V;5;V;6;V;23;V;47;V;64;V;73;V
28;79;4;8;2021;8;23;44;V;41;V;14;V;11;V;9;V;7;V;11;V;17;V;35;V;43;V;44;V;27;V;21;V;17;V;12;V;18;V;17;V;19;V;21;V;12;V;16;V;22;V;21;V;19;V
28;79;4;8;2021;8;24;14;V;15;V;11;V;8;V;7;V;10;V;8;V;15;V;26;V;22;V;24;V;22;V;19;V;18;V;9;V;14;V;12;V;11;V;18;V;18;V;16;V;21;V;14;V;8;V
28;79;4;8;2021;8;25;9;V;9;V;8;V;8;V;6;V;6;V;7;V;27;V;49;V;46;V;32;V;27;V;22;V;17;V;9;V;15;V;20;V;16;V;20;V;13;V;17;V;13;V;14;V;16;V
